0	387
1	489
2	19
2	1663
3	1648
4	1253
5	1405
6	182
7	1646
8	1059
9	651
10	1167
10	1166
11	287
12	919
13	808
14	1101
15	573
16	236
17	1291
18	464
19	1037
20	1775
21	1087
22	473
23	1649
24	1194
25	1745
26	1558
27	1207
28	1458
29	1232
30	424
31	1693
32	445
33	1395
34	340
35	1780
36	766
37	64
38	1277
39	809
40	1247
41	546
42	1306
43	388
44	301
45	240
46	772
47	882
48	241
49	1492
49	1491
50	298
51	1418
52	928
53	900
53	901
54	1348
55	1385
55	1386
56	1380
57	1542
58	691
58	690
59	73
59	74
60	10
61	652
62	178
62	179
63	597
63	598
64	527
64	528
65	1417
66	1280
67	513
68	1772
69	3
70	666
71	1468
72	1156
72	1157
73	1697
74	736
74	737
75	1774
75	1773
76	487
76	488
77	891
77	892
78	1622
79	295
80	1138
81	650
82	742
83	553
83	552
84	1056
85	18
86	1694
87	253
87	252
88	347
88	348
89	556
89	555
90	285
90	286
91	707
91	1103
91	708
91	1216
92	1344
93	1184
93	1183
94	260
95	459
96	1654
96	1655
97	608
98	1206
99	142
100	432
100	433
101	544
101	545
102	1133
103	1030
104	1513
104	1089
105	425
106	817
107	1560
108	839
109	27
110	1568
110	1569
111	183
112	116
113	220
114	226
115	1753
116	511
117	444
118	217
119	1411
120	1024
121	450
121	449
121	1748
122	1296
122	1295
123	1254
124	604
124	603
125	1197
126	564
127	751
127	752
128	63
129	864
130	669
131	1292
132	139
133	1301
133	1300
134	739
135	668
135	667
136	132
137	648
138	1032
139	679
139	678
140	1722
141	1021
142	1142
143	1210
144	136
144	138
145	761
145	762
146	1749
147	586
148	671
149	698
150	341
151	1639
151	1640
152	62
153	641
153	642
154	45
154	44
155	1740
155	1739
156	680
157	1473
157	1474
158	1346
158	1347
159	726
160	1192
160	1193
161	567
162	1490
163	1456
163	1455
164	533
165	207
165	206
166	8
166	9
167	1031
168	1435
168	1436
169	405
170	395
170	396
171	140
172	1716
172	87
173	1313
174	1084
174	1081
175	246
176	878
177	1394
177	1365
178	258
178	257
179	61
179	60
180	1102
181	869
181	868
182	634
183	779
183	778
184	392
185	1352
186	510
186	509
187	760
188	1165
189	1158
189	1159
190	1584
191	998
191	999
192	799
192	798
193	34
194	1338
195	1438
196	454
196	453
197	1469
198	1656
199	354
200	837
200	838
201	565
201	566
202	1267
203	754
203	755
204	1593
204	1594
205	1459
206	850
207	1140
207	1139
208	1413
208	1412
209	885
210	1177
211	120
211	121
212	1770
212	1771
213	1514
214	1287
214	1285
215	1422
215	1423
216	918
216	917
217	620
217	621
218	1343
218	1342
219	1658
219	1657
220	218
220	219
221	578
222	135
222	134
223	572
224	171
224	170
225	442
225	443
226	1570
227	1591
227	1592
228	261
229	416
230	1478
231	498
232	1160
232	1161
233	588
233	587
234	266
235	1486
235	1487
236	151
236	152
237	133
238	1601
238	1600
239	865
240	1595
241	1263
242	362
242	361
243	1391
243	1392
244	554
245	324
245	323
246	478
247	202
247	201
248	1251
249	501
250	922
250	923
251	1757
252	1029
253	1390
253	1389
253	1388
254	1182
255	1180
256	29
256	28
257	1064
258	823
258	824
259	1354
259	1353
260	1766
260	1768
261	126
262	177
262	176
263	408
264	123
264	125
265	853
265	854
266	7
266	6
267	912
268	315
268	314
269	610
269	611
270	596
270	595
271	1671
271	1672
272	1377
273	1762
273	1763
274	158
274	157
275	1488
