91	251
121	1746
174	1083
177	1393
264	122
269	612
287	1042
372	1443
383	877
403	1675
408	973
417	1732
432	467
441	911
447	154
448	51
474	1582
489	692
493	98
494	1616
504	264
506	898
507	768
541	1223
545	1665
570	938
574	677
574	1227
578	275
580	520
588	368
590	1397
616	463
624	943
627	1625
636	1100
654	830
655	1368
659	1072
666	1053
675	1518
680	655
687	734
688	1719
702	926
723	337
729	623
730	1448
739	403
746	1198
747	724
762	947
772	234
777	32
785	788
791	1561
792	373
806	1589
811	1690
813	630
822	1403
831	1495
832	718
833	841
836	1679
838	1710
850	496
859	245
865	702
870	1121
871	1410
