0	464
0	472
0	470
0	466
1	97
1	472
1	75
1	464
1	465
1	468
1	84
1	276
1	183
1	57
2	467
3	468
3	472
3	470
3	466
4	35
4	163
4	468
4	472
4	470
5	489
5	490
5	120
6	464
6	470
7	163
7	219
8	549
8	103
8	464
8	472
9	464
9	465
9	468
9	472
9	470
10	464
10	470
10	420
11	521
11	467
12	464
12	465
12	468
12	472
12	382
12	470
12	466
13	467
14	388
14	472
14	219
14	489
14	490
15	464
15	465
15	468
15	472
15	470
16	382
16	120
17	467
18	120
18	489
19	382
19	420
20	120
20	489
21	464
21	470
22	472
22	489
23	467
23	469
24	219
25	464
25	470
26	299
26	84
27	420
28	467
29	120
29	489
30	468
31	120
31	489
32	120
32	489
33	97
33	299
33	212
33	489
33	490
34	489
34	490
34	120
35	469
36	467
37	120
37	489
38	464
38	465
38	468
38	472
38	489
38	490
38	120
39	472
39	489
39	490
40	469
41	472
41	467
42	466
43	464
43	472
43	470
44	467
45	489
45	490
45	120
46	120
46	489
47	467
48	120
48	489
49	469
50	120
50	489
51	467
52	319
52	470
53	420
53	467
54	145
54	420
55	470
55	420
56	219
56	420
57	120
57	489
58	120
58	489
59	299
59	489
59	490
60	464
60	472
61	120
61	489
62	464
62	468
62	470
63	489
63	490
63	120
64	382
65	467
66	120
66	489
67	466
68	120
68	489
69	469
70	145
70	466
71	120
71	489
72	466
73	145
73	469
74	120
74	489
75	472
75	467
76	467
77	466
78	472
78	299
79	145
79	466
80	420
81	472
81	467
82	466
82	420
83	120
83	489
84	466
85	467
86	464
86	468
86	472
86	470
87	468
87	489
87	490
88	464
88	465
88	468
88	472
88	219
88	489
88	490
88	120
89	469
90	472
90	466
90	420
91	467
92	466
93	219
94	420
94	467
95	145
95	489
95	490
95	120
96	120
96	489
97	120
97	489
98	423
98	464
98	145
99	469
100	382
101	382
101	120
102	473
102	120
103	472
104	120
104	489
105	464
105	489
105	490
105	120
106	468
106	489
106	490
106	120
107	219
107	467
108	97
108	98
108	163
108	75
108	464
108	465
108	84
108	468
108	472
108	57
108	489
108	490
109	466
110	472
110	464
110	489
110	490
111	469
112	219
112	489
112	490
112	120
112	466
113	472
114	469
115	469
116	467
117	464
117	465
117	468
117	472
117	219
117	470
118	467
119	420
120	469
121	97
121	299
121	489
121	490
122	467
122	469
123	466
124	466
124	420
125	120
125	489
126	464
126	465
126	468
126	472
126	470
127	464
127	465
127	468
127	472
127	382
127	489
127	490
127	120
128	120
128	489
129	472
129	464
129	468
129	489
129	490
129	120
130	468
130	469
131	464
131	470
131	466
132	109
133	120
133	489
134	464
134	470
135	424
136	464
136	489
136	490
137	472
137	489
138	467
139	472
139	489
139	490
140	420
140	467
141	464
141	311
141	219
141	470
142	120
142	489
143	469
144	544
144	145
144	472
144	489
144	490
144	120
145	120
145	489
146	468
147	472
147	466
148	489
148	490
148	120
149	219
149	468
150	467
150	469
