2	5
3	8
6	11
27	33
45	60
58	74
69	85
82	95
98	115
118	135
135	153
148	172
150	178
150	175
159	183
165	191
171	197
182	206
184	209
202	229
202	228
206	235
211	238
218	246
226	249
244	270
246	275
268	298
294	325
295	328
312	344
356	381
364	384
370	394
371	398
380	407
382	411
385	417
397	432
410	447
423	462
430	473
431	478
439	491
447	499
458	510
464	516
474	528
506	556
507	559
542	597
544	599
545	602
546	606
550	614
586	650
617	681
646	704
647	708
660	722
665	730
668	737
693	756
697	763
702	774
702	772
703	776
712	785
713	788
763	834
772	846
775	850
780	859
805	890
809	898
814	901
816	903
828	920
829	924
838	933
838	936
839	939
848	947
853	954
865	967
871	975
872	977
875	984
876	987
882	998
891	1007
891	1008
894	1016
900	1025
904	1029
907	1036
916	1049
923	1059
938	1070
947	1083
949	1088
955	1096
972	1112
988	1135
988	1134
991	1139
994	1144
