67	517
165	589
305	667
349	602
428	1418
434	878
475	1100
476	301
498	1629
522	1642
531	1819
550	327
551	1188
563	530
566	30
577	425
586	282
594	1794
612	307
619	1228
635	1840
659	822
661	35
683	571
688	949
689	956
699	1012
704	1465
708	1237
712	256
726	1316
729	123
757	473
759	1640
767	191
770	104
780	1068
781	1649
784	1608
793	805
816	1828
817	144
818	741
824	1298
832	923
834	889
839	1138
845	1264
850	1282
858	436
862	934
865	1907
866	870
871	1334
872	1719
876	1584
891	1804
899	72
904	55
906	484
910	324
913	349
919	1889
935	862
936	480
950	504
955	1684
956	649
960	408
961	1670
